source_id,target_id,relationship_type
G1034,T1553.002,uses
T1558.005,Credential Access,belongs_to_tactic
S0461,T1218.011,uses
OA-WEB-SERVER,T1505.003,modifies
S0346,T1016,uses
G0034,T1589.003,uses
S0402,T1082,uses
OA-INBOUND-INTERNET-MAIL-TRAFFIC,T1566.002,produces
S0601,T1102,uses
S1073,T1486,uses
S0348,T1105,uses
G0094,S1025,uses
G1046,S0190,uses
G0071,S0099,uses
S9025,T1564,uses
C0037,S1145,uses
G0027,T1203,uses
S0587,T1070.004,uses
M1030,T1571,mitigates
G1044,T1547,uses
S0223,T1059.007,uses
S0385,T1010,uses
G1018,T1573.002,uses
D3-IO-PORT-RESTRICTION,DA-INPUT-DEVICE,filters
S1240,T1497,uses
S0277,T1027.010,uses
T1608.004,Resource Development,belongs_to_tactic
C0063,T1584.008,uses
S0468,T1082,uses
G0047,T1120,uses
S1186,T1059.008,uses
G0007,T1528,uses
C0016,T1027.002,uses
S1015,T1106,uses
S9024,T1057,uses
S1021,T1033,uses
T1059.007,T1059,subtechnique_of
S0260,T1055,uses
S0400,T1685,uses
C0012,T1078.002,uses
S0251,T1082,uses
C0062,T1083,uses
M1017,T1213,mitigates
S0356,T1070.004,uses
S0692,T1041,uses
G0143,S0154,uses
S0203,T1543.003,uses
S0148,T1571,uses
G1009,T1016,uses
G0106,T1222.002,uses
C0028,G0034,attributed-to
OA-CLOUD-CONFIGURATION,T1578.005,modifies
T1552.005,Credential Access,belongs_to_tactic
S0256,T1047,uses
G0040,S0131,uses
G0090,T1059.005,uses
OA-FILE,T1564.006,creates
G1051,T1543.003,uses
T1027.017,T1027,subtechnique_of
D3-PROCESS-SELF-MODIFICATION-DETECTION,DA-PROCESS,analyzes
S0266,T1185,uses
G0027,S0006,uses
S0395,T1560,uses
C0029,T1078.002,uses
G0139,T1608.001,uses
G0022,T1574.001,uses
G0143,T1574.006,uses
S0384,T1185,uses
G0067,T1529,uses
D3-DNL,D3-TAC-ISOLATE,belongs_to_tactic
M1051,T1548,mitigates
G0034,S1125,uses
S0043,T1071.001,uses
G0094,T1564.003,uses
S0603,T1112,uses
S0453,T1566.001,uses
S0650,T1543.003,uses
M1021,T1566.003,mitigates
S0378,T1201,uses
G1018,T1566.001,uses
S1184,T1082,uses
C0014,T1685.005,uses
S0070,T1083,uses
S0587,T1053.003,uses
S0491,T1020,uses
S1180,T1222.001,uses
S0255,T1140,uses
DET0917,T1683.001,detects
S1014,T1059.005,uses
G1048,T1095,uses
S1173,T1071.003,uses
S9034,T1059.007,uses
D3-FHRA,D3-TAC-DETECT,belongs_to_tactic
S0461,T1059.003,uses
S0171,T1105,uses
M1035,T1021,mitigates
G0061,T1082,uses
S0344,T1573.001,uses
G0106,T1027.002,uses
C0015,T1018,uses
G0010,T1588.002,uses
S0475,T1027.010,uses
S1240,T1657,uses
M1047,T1176,mitigates
G0012,T1566.001,uses
G0090,T1684.001,uses
S0385,T1571,uses
S0605,T1685,uses
T1218.013,T1218,subtechnique_of
DET0254,T1565.002,detects
S0339,T1033,uses
S0265,T1057,uses
S0496,T1480.002,uses
M1017,T1213.002,mitigates
M1041,T1602.002,mitigates
G0092,T1059.003,uses
G0094,T1480.002,uses
T1585.001,T1585,subtechnique_of
C0022,T1608.001,uses
G1001,S1019,uses
S0237,T1016,uses
G0004,T1036.002,uses
S0615,T1036,uses
T1597,Reconnaissance,belongs_to_tactic
C0018,T1016,uses
M1035,T1613,mitigates
S0533,T1113,uses
T1552.007,T1552,subtechnique_of
S0605,T1016,uses
S0152,T1547.001,uses
M1022,T1565.003,mitigates
S0681,T1620,uses
S1031,T1571,uses
S0240,T1105,uses
G0019,T1137.006,uses
S0531,T1056.001,uses
S0276,T1564.009,uses
G1017,T1070.007,uses
G1043,T1482,uses
S1085,T1049,uses
S0336,T1059.005,uses
M1036,T1621,mitigates
S1030,T1033,uses
S0624,T1027,uses
G1052,T1543.001,uses
G1024,S1194,uses
S0194,T1087.001,uses
G0117,T1560.001,uses
G0126,T1564.003,uses
S1085,T1571,uses
M1060,T1114,mitigates
S0143,T1136.001,uses
T1578.005,T1578,subtechnique_of
S9008,T1555.006,uses
G0050,T1543.003,uses
G0099,T1584.005,uses
S0141,T1106,uses
S0024,T1027.002,uses
S0211,T1070.004,uses
D3-RADIATION-HARDENING,DA-HARDWARE-DEVICE,hardens
G0045,T1560,uses
OA-STACK-FRAME,T1203,modifies
S0194,T1003.001,uses
G1017,T1555.003,uses
S0034,T1059.003,uses
S1187,T1105,uses
S0257,T1070.004,uses
T1590.006,Reconnaissance,belongs_to_tactic
DET0174,T1212,detects
G0081,T1070.004,uses
S1105,T1083,uses
S1160,T1070.004,uses
S0673,T1566.001,uses
M1054,T1559.002,mitigates
S0559,T1005,uses
T1552.002,Credential Access,belongs_to_tactic
M1040,T1204.002,mitigates
S0092,T1033,uses
S1190,T1012,uses
S1032,T1036.005,uses
S1129,T1082,uses
S0238,T1082,uses
S0495,T1036.005,uses
S9014,T1505.003,uses
DA-SYSTEM-CALL,OA-COPY-TOKEN,targets
S1144,T1046,uses
S0262,T1016,uses
S0172,T1070.004,uses
S0093,T1555.003,uses
S0153,T1027.013,uses
C0029,S0488,uses
C0030,T1027.005,uses
T1078.003,T1078,subtechnique_of
S0044,T1113,uses
C0060,T1587.001,uses
G1052,T1583,uses
S1232,T1027.007,uses
M1040,T1574.013,mitigates
G1016,T1134.003,uses
G0035,T1136.001,uses
G1034,T1218.011,uses
G0140,T1036,uses
S0031,T1686,uses
M1024,T1505,mitigates
T1583.007,T1583,subtechnique_of
S0531,T1548.002,uses
S9021,T1070.004,uses
G0029,S0076,uses
S0386,T1047,uses
S0449,T1490,uses
DET0176,T1189,detects
S0198,T1560,uses
C0047,T1095,uses
S1075,T1033,uses
S1059,T1056.001,uses
T1547.012,Privilege Escalation,belongs_to_tactic
G0046,T1608.004,uses
G0136,S0012,uses
S1020,T1036.003,uses
M1056,T1608.006,mitigates
S0585,T1566.001,uses
M1042,T1021.003,mitigates
S0464,T1057,uses
S0347,T1090,uses
S0456,T1049,uses
C0027,T1598.001,uses
S1138,T1082,uses
G0050,T1574.001,uses
S0115,T1114.001,uses
S0513,T1012,uses
M1035,T1542.005,mitigates
T1569.002,Execution,belongs_to_tactic
DET0580,T1556.008,detects
M1026,T1003.002,mitigates
G0129,T1140,uses
G0131,T1203,uses
S0142,T1057,uses
S0683,T1078.004,uses
S1161,T1205.002,uses
G0007,T1110.001,uses
S0269,T1059.001,uses
G0047,T1204.001,uses
S1187,T1059.006,uses
S0559,T1083,uses
DA-LOG,OA-LOG,targets
S1035,T1573.002,uses
M1016,T1195.002,mitigates
G0040,S0130,uses
S0398,T1007,uses
C0022,T1587.002,uses
T1498.001,Impact,belongs_to_tactic
C0062,T1074.001,uses
S0519,T1556.004,uses
G0007,T1140,uses
S1150,T1070.004,uses
S0144,T1083,uses
DET0874,T1584.004,detects
S0673,T1573.002,uses
S0398,T1071.001,uses
S0352,T1005,uses
G1016,T1547.001,uses
S0180,T1082,uses
S0155,T1082,uses
D3-OMM,D3-TAC-DETECT,belongs_to_tactic
S0514,T1016,uses
S1213,T1204.002,uses
DA-DIGITAL-CAMERA,OA-DIGITAL-CAMERA,targets
G0062,S0032,uses
DET0138,T1218.004,detects
S0532,T1547.001,uses
S0528,T1574.001,uses
S0371,T1546.003,uses
G0080,S0195,uses
D3-SYSM,D3-TAC-MODEL,belongs_to_tactic
S1239,T1087,uses
G0091,T1571,uses
DET0051,T1564.012,detects
S0229,T1082,uses
G1043,T1560,uses
S1020,T1106,uses
T1548.006,Privilege Escalation,belongs_to_tactic
S0430,T1205,uses
S0113,T1033,uses
S0414,T1070.004,uses
S0136,T1119,uses
S1210,T1082,uses
S0260,T1001.003,uses
C0029,T1588.002,uses
G0090,T1204.002,uses
M1022,T1565.001,mitigates
M1013,T1574.001,mitigates
G1048,T1059.003,uses
M1018,T1485.001,mitigates
G0064,T1203,uses
S0514,T1069.002,uses
C0014,T1120,uses
M1038,T1059.013,mitigates
G0035,T1195.002,uses
G1053,T1555.006,uses
C0062,T1587.004,uses
C0055,T1665,uses
G1015,S1148,uses
S1111,T1561.001,uses
S1023,T1105,uses
S0397,T1014,uses
S0458,T1140,uses
S0045,T1112,uses
S0283,T1007,uses
T1666,Defense Impairment,belongs_to_tactic
G0035,T1135,uses
S0265,T1105,uses
G0060,T1005,uses
S1188,T1653,uses
S0567,T1082,uses
S0457,T1027.010,uses
G0136,S0653,uses
S0094,T1056.001,uses
S1014,T1204.002,uses
S1111,T1204.002,uses
G0045,T1018,uses
S1074,T1547.001,uses
S0212,T1560.001,uses
S1070,T1497.001,uses
S0553,T1059.003,uses
G0007,S0191,uses
G1017,S0096,uses
M1053,T1490,mitigates
S0436,T1204.001,uses
S0533,T1082,uses
S0690,T1547.015,uses
S0085,T1033,uses
G0059,T1059.001,uses
M1030,T1046,mitigates
S0091,T1518.001,uses
S1213,T1566.002,uses
S9001,T1001,uses
T1055.003,Privilege Escalation,belongs_to_tactic
S0150,T1070.006,uses
T1535,Stealth,belongs_to_tactic
S0395,T1001.002,uses
S0693,T1083,uses
S0244,T1218.011,uses
G1046,T1140,uses
S1066,T1112,uses
G0034,T1082,uses
S0381,T1573.001,uses
S0692,T1106,uses
S9024,T1027.013,uses
C0006,T1543.003,uses
S0439,T1082,uses
S1183,T1027.002,uses
S1228,T1033,uses
S0013,T1622,uses
G0090,T1566.002,uses
S0022,T1014,uses
S0374,T1033,uses
S0363,T1059.001,uses
C0037,T1218.011,uses
G0096,S0002,uses
S0386,T1027.013,uses
G0041,T1556.002,uses
C0016,T1204.001,uses
G1045,T1048.003,uses
S0599,T1133,uses
G1040,T1190,uses
S0512,T1027.016,uses
G0027,T1555.005,uses
S9026,T1204.001,uses
S1150,T1491.001,uses
M1041,T1558.004,mitigates
S0148,T1105,uses
S0379,T1033,uses
S1071,T1558.003,uses
M1042,T1127.001,mitigates
G0059,T1598.003,uses
G1018,T1204.001,uses
M1028,T1563.002,mitigates
OA-STORAGE,T1564.005,modifies
G0004,T1036.005,uses
G0032,T1090.001,uses
G0093,T1550.002,uses
S1049,T1680,uses
S0660,T1102.002,uses
M1017,T1111,mitigates
S0268,T1059.005,uses
S0588,T1053.005,uses
S1026,T1082,uses
S0560,T1027,uses
S0554,T1105,uses
S0601,T1070.004,uses
DET0140,T1070.004,detects
S0251,T1016,uses
S0457,T1570,uses
S1159,T1140,uses
S0568,T1102.003,uses
C0017,T1036.005,uses
G0037,T1018,uses
G0129,T1087.002,uses
S9023,T1057,uses
G1033,T1586.002,uses
G0102,T1074.001,uses
M1037,T1498.002,mitigates
G0047,T1025,uses
G0047,S0686,uses
S0607,T1680,uses
S0089,T1547.001,uses
G0133,T1105,uses
G0102,T1070.004,uses
S0600,T1105,uses
S1058,T1490,uses
DET0474,T1480.001,detects
S0378,T1082,uses
S9026,T1518.001,uses
S0024,T1007,uses
G0032,T1573.001,uses
S1016,T1123,uses
G1004,T1133,uses
S0021,T1083,uses
G1004,T1213.003,uses
S0115,T1555.003,uses
S0266,T1564.003,uses
G0006,S0025,uses
G0065,S0020,uses
G1018,T1518.001,uses
S1221,T1102.001,uses
S0593,T1059.003,uses
C0027,T1572,uses
S1245,T1083,uses
M1037,T1071.003,mitigates
G0035,T1071.002,uses
C0049,T1588.006,uses
S0070,T1070.004,uses
D3-FORWARD-RESOLUTION-DOMAIN-DENYLISTING,DA-OUTBOUND-INTERNET-DNS-LOOKUP-TRAFFIC,blocks
C0029,T1055,uses
OA-READ-FILE,T1555.003,may-invoke
OA-GET-OPEN-SOCKETS,T1049,may-invoke
S0052,T1140,uses
S0384,T1027,uses
S0517,T1027.015,uses
G1048,T1003.001,uses
S1060,T1113,uses
S1078,T1057,uses
G0094,T1115,uses
C0025,T1047,uses
C0037,T1059.003,uses
S1042,T1036.004,uses
G0004,T1087.001,uses
M1032,T1136.002,mitigates
DET0146,T1485,detects
G1017,T1589.002,uses
G0035,T1112,uses
G1030,T1036,uses
S0492,T1105,uses
D3-IDENTIFIER-ACTIVITY-ANALYSIS,DA-IDENTIFIER,analyzes
S1229,T1059.003,uses
G0069,T1102.002,uses
D3-DA,D3-TAC-DETECT,belongs_to_tactic
S0069,T1102.001,uses
S0659,T1033,uses
S9023,T1105,uses
G0129,T1036.008,uses
D3-AEM,D3-TAC-DETECT,belongs_to_tactic
G0139,T1059.004,uses
S0347,T1105,uses
G1043,T1583.003,uses
S0015,T1564.001,uses
S0260,T1686,uses
D3-WEB-SESSION-ACCESS-MEDIATION,D3-TAC-ISOLATE,belongs_to_tactic
T1556.005,Persistence,belongs_to_tactic
S0170,T1053.005,uses
T1020.001,Exfiltration,belongs_to_tactic
S0589,T1070.004,uses
DET0280,T1112,detects
S0572,T1082,uses
S1228,T1012,uses
S1138,T1069.002,uses
M1022,T1070.003,mitigates
S0373,T1047,uses
S0211,T1057,uses
S0414,T1053.005,uses
T1689,Defense Impairment,belongs_to_tactic
S9008,T1567.004,uses
T1647,Defense Impairment,belongs_to_tactic
S1120,T1001.003,uses
S0657,T1113,uses
M1018,T1072,mitigates
S1047,T1070.004,uses
S0380,T1070.004,uses
S0434,T1057,uses
S1168,T1105,uses
T1597.001,T1597,subtechnique_of
S0387,T1547.004,uses
S0660,T1125,uses
S0660,T1059.001,uses
S0652,T1033,uses
OA-KEYBOARD-INPUT-DEVICE,T1056.001,accesses
S0125,T1071.001,uses
S1228,T1048.003,uses
S0048,T1555.003,uses
M1020,T1090.004,mitigates
T1496.002,Impact,belongs_to_tactic
S9027,T1083,uses
C0057,T1620,uses
S0203,T1048,uses
S1179,T1567,uses
G1004,T1003.006,uses
G0095,T1053.005,uses
G0106,T1071.001,uses
S0690,T1546.004,uses
D3-SERVICE-BINARY-VERIFICATION,D3-TAC-DETECT,belongs_to_tactic
S0663,T1016.001,uses
D3-CF,DA-FILE,filters
S0698,T1570,uses
C0017,S0105,uses
G0046,S0681,uses
S1012,T1105,uses
G0016,T1027.001,uses
S0332,T1125,uses
G1021,S1040,uses
S0274,T1217,uses
S0673,T1518.001,uses
G0049,T1078.002,uses
T1218.005,Stealth,belongs_to_tactic
M1050,T1218,mitigates
G1055,T1125,uses
S0567,T1049,uses
G0125,T1592.004,uses
S0521,T1059.001,uses
G1017,T1588.002,uses
S1105,T1070.004,uses
G1055,T1657,uses
G1016,T1036,uses
S0441,T1070.004,uses
S1148,T1070.004,uses
OA-SYSTEM-CONFIGURATION-DATABASE-RECORD,T1546.001,modifies
G0047,T1005,uses
D3-RESTORE-DATABASE,D3-TAC-RESTORE,belongs_to_tactic
S0496,T1036.005,uses
S9014,T1685,uses
S0240,T1566.001,uses
C0014,T1124,uses
T1496.001,T1496,subtechnique_of
S1166,T1053.005,uses
S1024,T1016,uses
S9013,T1556,uses
DET0202,T1059.003,detects
T1564.006,Stealth,belongs_to_tactic
G0032,S0181,uses
G0069,S0349,uses
T1586.002,T1586,subtechnique_of
G0034,T1049,uses
M1031,T1001.003,mitigates
S1051,T1102.001,uses
G1055,T1583.001,uses
G0100,T1518,uses
S1133,T1057,uses
S0279,T1685.006,uses
C0001,T1005,uses
T1485.001,Impact,belongs_to_tactic
S0537,T1087.001,uses
G1048,T1124,uses
S0093,T1055,uses
S1153,T1059.004,uses
S0024,T1071.001,uses
M1054,T1550.004,mitigates
S0177,T1055.011,uses
S0266,T1559.001,uses
S0650,T1553.002,uses
S0574,T1140,uses
DA-CONTAINER-IMAGE,OA-CONTAINER-IMAGE,targets
G0049,S1169,uses
DA-LOG,OA-EVENT-LOG,targets
T1211,Stealth,belongs_to_tactic
G0130,T1204.002,uses
S0606,T1548.002,uses
OA-RDP-SESSION,T1021.001,creates
D3-RO,D3-TAC-RESTORE,belongs_to_tactic
S0002,T1555.003,uses
S0455,T1057,uses
S0141,T1083,uses
S0022,T1071.003,uses
C0001,T1573.001,uses
OA-OUTBOUND-INTERNET-FILE-TRANSFER-TRAFFIC,T1071.002,produces
S0130,T1082,uses
S1085,T1546.003,uses
G0090,T1566.001,uses
M1036,T1684,mitigates
S0279,T1555.001,uses
S0681,T1059.001,uses
S0113,T1560,uses
G0099,T1059.007,uses
D3-SYSTEM-CONFIGURATION-PERMISSIONS,DA-SYSTEM-CONFIGURATION-DATABASE,restricts
M1024,T1553,mitigates
D3-DE,DA-DECOY-ARTIFACT,manages
S9035,T1005,uses
OA-CREDENTIAL,T1552,accesses
G0045,S0006,uses
S0180,T1016,uses
DA-NETWORK-NODE,OA-FIREWALL,targets
S0137,T1573.001,uses
G1055,T1072,uses
S0451,T1059.004,uses
G0047,T1608.001,uses
S0203,T1007,uses
S0161,T1106,uses
M1026,T1550.003,mitigates
OA-INTRANET-ADMINISTRATIVE-NETWORK-TRAFFIC,T1003.006,produces
G0080,T1548.002,uses
S0689,T1140,uses
S0526,T1005,uses
S1014,T1566.001,uses
S1111,T1566.001,uses
S1040,T1030,uses
G0073,T1543.003,uses
T1124,Discovery,belongs_to_tactic
G0081,T1057,uses
G0046,T1567.002,uses
G1033,T1608.001,uses
S0090,T1119,uses
S1130,T1059.003,uses
S1020,T1005,uses
S0455,T1105,uses
OA-PASSWORD-STORE,T1555,accesses
G0046,T1057,uses
C0062,T1592.002,uses
S1210,T1016,uses
S0512,T1012,uses
S0534,T1102,uses
G1053,T1027.002,uses
S9031,T1082,uses
M1049,T1221,mitigates
S1199,T1021.002,uses
G0034,T1090,uses
S1219,T1140,uses
G1044,T1071.001,uses
G1008,T1218.005,uses
S0436,T1573.001,uses
DA-DATABASE,OA-SYSTEM-CONFIGURATION-DATABASE,targets
T1574.012,Stealth,belongs_to_tactic
T1497.002,Stealth,belongs_to_tactic
S0642,T1016,uses
C0018,S0108,uses
G1055,T1119,uses
S0239,T1087.001,uses
C0056,T1203,uses
S0581,T1053.005,uses
T1070.006,Stealth,belongs_to_tactic
S0681,T1055.001,uses
G0125,T1059.001,uses
S1060,T1622,uses
G0102,S9001,uses
S1210,T1102.002,uses
S0670,T1564,uses
S0211,T1105,uses
S0692,T1558.003,uses
G0069,T1218.003,uses
S1226,T1071.001,uses
DET0368,T1195.003,detects
S0443,T1074.001,uses
M1030,T1557.001,mitigates
S0363,T1021.003,uses
S0663,T1132.001,uses
S9035,T1083,uses
D3-AA,DA-USER-ACCOUNT,strengthens
M1018,T1213.003,mitigates
S1088,T1105,uses
S0625,T1016,uses
S0444,T1543.003,uses
S0260,T1518,uses
S0584,T1218.007,uses
C0057,T1218.007,uses
G0081,T1105,uses
S0024,T1041,uses
DET0871,T1583.004,detects
S0534,T1083,uses
C0002,T1114.001,uses
G0065,T1105,uses
T1526,Discovery,belongs_to_tactic
S0140,T1021.002,uses
S0439,T1016,uses
G0016,T1027.002,uses
G0073,T1574.001,uses
M1032,T1556.006,mitigates
G0003,T1585.001,uses
G0090,S1040,uses
G1013,T1071.001,uses
C0039,T1056,uses
S0363,T1548.002,uses
M1018,T1185,mitigates
S0236,T1083,uses
S0083,T1027.002,uses
M1027,T1558.002,mitigates
S0603,T1008,uses
S0366,T1210,uses
S0611,T1218.007,uses
S9033,T1140,uses
T1548.006,T1548,subtechnique_of
T1070.003,T1070,subtechnique_of
S0658,T1027.013,uses
S0477,T1574.001,uses
S0031,T1012,uses
S0458,T1546.010,uses
S0244,T1087.001,uses
S1141,T1560.002,uses
G0082,T1505.003,uses
S0284,T1132.001,uses
S0458,T1036.005,uses
S1247,T1027.013,uses
T1499.004,T1499,subtechnique_of
G0131,T1068,uses
S9008,T1552.005,uses
G0096,T1568.002,uses
T1543.002,Privilege Escalation,belongs_to_tactic
M1056,T1588.004,mitigates
G0049,S0258,uses
G1015,T1087.002,uses
G0032,T1680,uses
C0049,T1041,uses
S0553,T1518.001,uses
G1039,T1082,uses
M1026,T1542.001,mitigates
DA-SYSTEM-INIT-CONFIGURATION,OA-SYSTEM-INIT-SCRIPT,targets
S1246,T1195.001,uses
S1183,T1071.001,uses
S1016,T1553.002,uses
T1600.001,T1600,subtechnique_of
S0268,T1071.001,uses
S0254,T1573.001,uses
T1574.005,T1574,subtechnique_of
S1172,T1559,uses
G0007,T1003.001,uses
S1116,T1048.003,uses
S0696,T1135,uses
DA-CREDENTIAL,OA-KERBEROS-TICKET,targets
C0006,T1204.002,uses
S1207,T1070.004,uses
S0660,T1543.003,uses
S0692,T1083,uses
C0057,G1049,attributed-to
T1055.014,T1055,subtechnique_of
G0129,T1047,uses
C0026,S1075,uses
S0448,T1680,uses
S1229,T1106,uses
DET0136,T1134.005,detects
S1159,T1057,uses
S0493,T1082,uses
S1088,T1204.002,uses
G0048,T1574.001,uses
S0023,T1573.001,uses
S0378,T1016,uses
G1002,T1105,uses
G0050,T1685.005,uses
T1567.001,T1567,subtechnique_of
S0168,T1055,uses
DA-NETWORK-RESOURCE,OA-WEB-FILE-RESOURCE,targets
G1017,S1144,uses
S0696,T1005,uses
S0561,T1102,uses
M1056,T1586.001,mitigates
DET0308,T1578,detects
S0332,T1543.003,uses
S0576,T1685,uses
G0114,T1213.002,uses
C0053,T1059.004,uses
G0019,S0456,uses
C0029,S0357,uses
S0682,T1001,uses
S0137,T1680,uses
S0658,T1036,uses
G0022,T1059.003,uses
G0045,T1039,uses
G0125,T1119,uses
S1081,T1071.002,uses
S0462,T1105,uses
T1078,Stealth,belongs_to_tactic
M1054,T1213,mitigates
S1201,T1539,uses
S0616,T1486,uses
S0662,T1573,uses
G0139,T1074.001,uses
S0335,T1140,uses
OA-ADMINISTRATIVE-NETWORK-TRAFFIC,T1021.001,produces
S0657,T1082,uses
S1111,T1036.003,uses
D3-FEMC,D3-TAC-DETECT,belongs_to_tactic
G1046,T1566.004,uses
S0667,T1680,uses
G0129,S0154,uses
OA-POWERSHELL-PROFILE-SCRIPT,T1546.013,modifies
D3-RESTORE-FILE,D3-TAC-RESTORE,belongs_to_tactic
S0475,T1140,uses
S0032,T1106,uses
S0355,T1027,uses
M1017,T1176.002,mitigates
C0037,T1204.001,uses
G0090,T1106,uses
S9003,T1598.003,uses
G0046,T1105,uses
S1239,T1095,uses
S0556,T1489,uses
S1032,T1033,uses
G0102,T1547.001,uses
S0641,T1048,uses
M1041,T1213.006,mitigates
S0530,T1565.002,uses
S0380,T1055,uses
G0093,T1047,uses
S1233,T1574.001,uses
G0080,T1218.010,uses
M1042,T1557.001,mitigates
OA-AUTHENTICATION-LOG,T1110.001,modifies
S0516,T1057,uses
S0575,T1059.003,uses
S0484,T1057,uses
S9029,T1033,uses
S0127,T1574.001,uses
S1160,T1027.007,uses
C0015,T1016,uses
C0005,T1140,uses
G1006,S0194,uses
G0050,T1027.016,uses
G0082,T1189,uses
S0596,T1132.002,uses
S0234,T1125,uses
S0260,T1036.004,uses
S0660,T1115,uses
G1018,S0331,uses
G1001,S0097,uses
C0035,T1518.001,uses
S1233,T1115,uses
G0105,T1200,uses
S1111,T1106,uses
S0352,T1059.004,uses
S1240,T1553.002,uses
T1534,Lateral Movement,belongs_to_tactic
OA-CREATE-PROCESS,T1057,may-invoke
S0266,T1027.002,uses
C0062,T1567,uses
DET0432,T1564.004,detects
S0488,T1135,uses
S1052,T1027.009,uses
S0268,T1041,uses
S9001,T1106,uses
S0182,T1685.005,uses
S1150,T1027.013,uses
DET0141,T1497.003,detects
T1136.001,Persistence,belongs_to_tactic
T1585,Resource Development,belongs_to_tactic
S0050,T1543.003,uses
S1060,T1217,uses
S0023,T1112,uses
S1244,T1140,uses
S1105,T1055,uses
S1218,T1059.006,uses
S0532,T1033,uses
S0223,T1059.001,uses
S0455,T1204.002,uses
S1091,T1526,uses
S0538,T1102.002,uses
S0332,T1115,uses
S1124,T1189,uses
T1558.004,T1558,subtechnique_of
S0017,T1008,uses
S0650,T1059.003,uses
T1059.006,T1059,subtechnique_of
G1047,T1571,uses
S0601,T1543.002,uses
G1040,T1133,uses
C0021,T1584.001,uses
T1027.006,T1027,subtechnique_of
DET0570,T1567.002,detects
T1574.004,T1574,subtechnique_of
C0055,T1027.011,uses
S0534,T1070.004,uses
S0032,T1059,uses
C0051,T1561.001,uses
G0130,T1566.001,uses
G1024,T1531,uses
S1141,T1059.001,uses
S0600,T1573.002,uses
S0131,T1020,uses
S1039,T1057,uses
T1055.004,Stealth,belongs_to_tactic
S0569,T1025,uses
G1004,T1588.001,uses
DA-SYSTEM-CALL,OA-GET-OPEN-SOCKETS,targets
S0634,T1218.011,uses
G0059,T1590.005,uses
S0349,T1552.001,uses
S1213,T1518.001,uses
G0067,S0154,uses
G0094,T1007,uses
S9008,T1071.001,uses
S1121,T1082,uses
T1098,Privilege Escalation,belongs_to_tactic
S0148,T1566.001,uses
T1621,Credential Access,belongs_to_tactic
G1015,T1070.008,uses
C0014,T1112,uses
S0044,T1105,uses
G0016,T1621,uses
M1041,T1550.001,mitigates
T1098.006,Persistence,belongs_to_tactic
G0027,T1119,uses
S1134,T1027.013,uses
S1173,T1140,uses
S9023,T1573.002,uses
M1047,T1653,mitigates
G0068,S0202,uses
G0091,T1078,uses
M1056,T1589.001,mitigates
T1561.002,Impact,belongs_to_tactic
G0008,S0002,uses
S0013,T1564.003,uses
DET0040,T1070.009,detects
G1002,S1013,uses
G0087,T1018,uses
S0154,T1134.004,uses
S0631,T1036.005,uses
G1055,T1123,uses
S1099,T1059.003,uses
S0534,T1104,uses
S0473,T1082,uses
DA-DOCUMENT-FILE,OA-MICROSOFT-HTML-APPLICATION,targets
DET0171,T1606.001,detects
S0378,T1046,uses
S0074,T1543.003,uses
G0127,T1036,uses
S1059,T1574.001,uses
S1207,T1053.005,uses
S0050,T1115,uses
S1099,T1518,uses
S1030,T1059.001,uses
G0089,S0379,uses
G0007,T1560,uses
S0248,T1102.002,uses
S0699,T1090.001,uses
G1017,T1140,uses
OA-INTRANET-ADMINISTRATIVE-NETWORK-TRAFFIC,T1546.003,produces
DET0438,T1560.003,detects
G0133,T1566.001,uses
S9008,T1036.009,uses
S1111,T1518.001,uses
S0258,T1505.004,uses
C0057,T1546.016,uses
S0692,T1070.004,uses
T1566.004,T1566,subtechnique_of
G0114,T1047,uses
S0367,T1027.001,uses
S0201,T1069.001,uses
S0589,T1105,uses
S1213,T1059.010,uses
C0024,T1059.001,uses
S1192,T1070.004,uses
T1587.001,T1587,subtechnique_of
S1180,T1053.005,uses
M1018,T1021.008,mitigates
S0198,T1547.015,uses
S1046,T1140,uses
G0033,T1049,uses
G0032,S0347,uses
G1008,T1584.001,uses
S0638,T1059.003,uses
S0631,T1132.001,uses
S0260,T1490,uses
S1052,T1480,uses
DET0076,T1059.005,detects
G0007,T1036,uses
S0586,T1057,uses
G1035,T1036,uses
M1040,T1027.009,mitigates
S0661,T1140,uses
S1217,T1570,uses
S1015,T1053.005,uses
C0040,T1119,uses
S0148,T1120,uses
G1023,S1110,uses
S0192,T1550.003,uses
C0024,T1583.001,uses
S1090,T1071.003,uses
M1018,T1040,mitigates
S0574,T1001.001,uses
G1008,T1574.001,uses
S0488,T1112,uses
S0583,T1059.006,uses
G0135,T1120,uses
S1203,T1016,uses
G0114,S0154,uses
C0038,T1134.001,uses
G0114,T1482,uses
M1038,T1218.014,mitigates
G1003,T1078.001,uses
G1004,T1087.002,uses
OA-CERTIFICATE-FILE,T1041,may-transfer
DET0814,T1589.002,detects
T1218.011,T1218,subtechnique_of
M1031,T1001.001,mitigates
M1029,T1070.003,mitigates
OA-SYSTEM-PASSWORD-DATABASE,T1003.004,may-access
S1122,T1056.002,uses
S9008,T1041,uses
S0516,T1105,uses
S0511,T1105,uses
T1556.006,Persistence,belongs_to_tactic
S0588,T1497.003,uses
S0381,T1113,uses
S1149,T1057,uses
S0161,T1083,uses
G0046,T1078,uses
OA-EXECUTABLE-FILE,T1546.002,creates
S0650,T1120,uses
S0168,T1547.004,uses
